player_id,player_display_name,position,season,team,games,passing_yards,passing_tds,passing_interceptions,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,sack_fumbles_lost,rushing_fumbles_lost,receiving_fumbles_lost,fantasy_points,fantasy_points_ppr,fantasy_points_per_game,fantasy_points_ppr_per_game,total_touches,opportunities,total_yards,total_tds,ppr_per_game,opportunities_per_game,touches_per_game,ppr_per_opportunity,overall_rank,position_rank
00-0038997,Josh Downs,WR,2025,IND,16,0,0,0,2,-2,0,58,88,566,4,0,0,0,80.4,138.4,5.025,8.65,60,90,564,4,8.65,5.625,3.75,1.537777777777778,116,41
00-0035662,Marquise Brown,WR,2025,KC,16,0,0,0,0,0,0,49,74,587,5,0,0,0,88.7,137.7,5.54375,8.60625,49,74,587,5,8.60625,4.625,3.0625,1.8608108108108106,117,42
00-0040666,Omarion Hampton,RB,2025,LAC,9,0,0,0,124,545,4,32,35,192,1,0,0,0,103.7,135.7,11.522222222222222,15.077777777777776,156,159,737,5,15.077777777777776,17.666666666666668,17.333333333333332,0.8534591194968553,118,35
00-0038994,Jordan Addison,WR,2025,MIN,14,0,0,0,2,81,1,42,79,610,3,0,0,0,93.10000000000001,135.1,6.65,9.65,44,81,691,4,9.65,5.785714285714286,3.142857142857143,1.6679012345679012,119,43
00-0036442,Joe Burrow,QB,2025,CIN,8,1809,17,5,14,41,0,0,0,0,0,0,0,0,134.46,134.46,16.8075,16.8075,14,14,1850,17,16.8075,1.75,1.75,9.604285714285714,120,28
00-0038124,Christian Watson,WR,2025,GB,10,0,0,0,1,3,0,35,55,611,6,0,0,0,97.4,132.4,9.74,13.24,36,56,614,6,13.24,5.6,3.6,2.3642857142857143,121,44
00-0040189,Oronde Gadsden II,TE,2025,LAC,15,0,0,0,0,0,0,49,69,664,3,0,0,1,82.4,131.4,5.493333333333334,8.76,49,69,664,3,8.76,4.6,3.2666666666666666,1.9043478260869566,122,15
00-0034753,Mark Andrews,TE,2025,BAL,17,0,0,0,10,48,1,48,70,422,5,0,0,0,83.0,131.0,4.882352941176471,7.705882352941177,58,80,470,6,7.705882352941177,4.705882352941177,3.411764705882353,1.6375,123,16
00-0036972,Mac Jones,QB,2025,SF,11,2151,13,6,36,60,0,0,0,0,0,2,0,0,130.04,130.04,11.82181818181818,11.82181818181818,36,36,2211,13,11.82181818181818,3.272727272727273,3.272727272727273,3.612222222222222,124,29
00-0036244,Colby Parkinson,TE,2025,LA,14,0,0,0,0,0,0,43,56,408,8,0,0,1,86.80000000000001,129.8,6.200000000000001,9.271428571428572,43,56,408,8,9.271428571428572,4.0,3.0714285714285716,2.317857142857143,125,17
00-0040130,Jayden Higgins,WR,2025,HOU,17,0,0,0,0,0,0,41,68,525,6,0,0,0,88.5,129.5,5.205882352941177,7.617647058823529,41,68,525,6,7.617647058823529,4.0,2.411764705882353,1.9044117647058822,126,45
00-0037525,Jordan Mason,RB,2025,MIN,16,0,0,0,159,758,6,14,16,51,0,0,1,0,114.9,128.9,7.18125,8.05625,173,175,809,6,8.05625,10.9375,10.8125,0.7365714285714287,127,36
00-0040705,Chimere Dike,WR,2025,TEN,17,0,0,0,11,18,0,48,74,423,4,0,0,0,80.1,128.1,4.711764705882352,7.535294117647059,59,85,441,4,7.535294117647059,5.0,3.4705882352941178,1.5070588235294118,128,46
00-0040735,Luther Burden III,WR,2025,CHI,15,0,0,0,6,37,0,47,60,652,2,0,0,0,80.9,127.9,5.3933333333333335,8.526666666666667,53,66,689,2,8.526666666666667,4.4,3.533333333333333,1.937878787878788,129,47
00-0039849,Marvin Harrison Jr.,WR,2025,ARI,12,0,0,0,0,0,0,41,73,608,4,0,0,0,86.80000000000001,127.80000000000001,7.233333333333334,10.65,41,73,608,4,10.65,6.083333333333333,3.4166666666666665,1.7506849315068496,130,48
00-0039847,Theo Johnson,TE,2025,NYG,15,0,0,0,0,0,0,45,74,528,5,0,0,0,82.8,127.8,5.52,8.52,45,74,528,5,8.52,4.933333333333334,3.0,1.727027027027027,131,18
00-0040715,Cam Skattebo,RB,2025,NYG,8,0,0,0,101,410,5,24,32,207,2,0,1,0,103.7,127.7,12.9625,15.9625,125,133,617,7,15.9625,16.625,15.625,0.9601503759398496,132,37
00-0030061,Zach Ertz,TE,2025,WAS,13,0,0,0,0,0,0,50,72,504,4,0,0,0,76.4,126.4,5.876923076923077,9.723076923076924,50,72,504,4,9.723076923076924,5.538461538461538,3.8461538461538463,1.7555555555555555,133,19
00-0038933,Dalton Kincaid,TE,2025,BUF,12,0,0,0,0,0,0,39,49,571,5,0,0,0,87.10000000000001,126.10000000000001,7.258333333333334,10.508333333333335,39,49,571,5,10.508333333333335,4.083333333333333,3.25,2.573469387755102,134,20
00-0032268,Marcus Mariota,QB,2025,WAS,10,1695,10,7,50,297,1,0,0,0,0,1,2,0,125.5,125.5,12.55,12.55,50,50,1992,11,12.55,5.0,5.0,2.51,135,30
00-0036555,Chuba Hubbard,RB,2025,CAR,15,0,0,0,134,511,1,30,39,223,3,0,1,0,95.4,125.4,6.36,8.360000000000001,164,173,734,4,8.360000000000001,11.533333333333333,10.933333333333334,0.7248554913294798,136,38
00-0039923,J.J. McCarthy,QB,2025,MIN,10,1632,11,12,37,181,4,0,0,0,0,2,0,0,125.38,125.38,12.538,12.538,37,37,1813,15,12.538,3.7,3.7,3.3886486486486485,137,31
00-0038608,Kayshon Boutte,WR,2025,NE,14,0,0,0,0,0,0,33,46,551,6,0,0,0,91.10000000000001,124.1,6.507142857142858,8.864285714285714,33,46,551,6,8.864285714285714,3.2857142857142856,2.357142857142857,2.6978260869565216,138,49
00-0037809,Chig Okonkwo,TE,2025,TEN,17,0,0,0,0,0,0,56,79,560,2,0,0,0,68.0,124.0,4.0,7.294117647058823,56,79,560,2,7.294117647058823,4.647058823529412,3.2941176470588234,1.5696202531645569,139,21
00-0037263,Tyler Allgeier,RB,2025,ATL,17,0,0,0,143,514,8,14,16,96,0,0,0,0,109.0,123.0,6.411764705882353,7.235294117647059,157,159,610,8,7.235294117647059,9.352941176470589,9.235294117647058,0.7735849056603774,140,39
00-0039738,Blake Corum,RB,2025,LA,17,0,0,0,145,746,6,8,14,36,0,0,0,0,114.2,122.2,6.7176470588235295,7.188235294117647,153,159,782,6,7.188235294117647,9.352941176470589,9.0,0.7685534591194969,141,40
00-0038129,Cade Otton,TE,2025,TB,15,0,0,0,0,0,0,59,81,572,1,0,0,0,63.2,122.2,4.213333333333334,8.146666666666667,59,81,572,1,8.146666666666667,5.4,3.933333333333333,1.508641975308642,142,22
00-0026158,Joe Flacco,QB,2025,CIN,9,1664,13,4,15,22,1,0,0,0,0,1,0,0,120.75999999999999,120.75999999999999,13.417777777777777,13.417777777777777,15,15,1686,14,13.417777777777777,1.6666666666666667,1.6666666666666667,8.050666666666666,143,32
00-0036407,Jerry Jeudy,WR,2025,CLE,17,0,0,0,1,5,0,50,106,602,2,0,0,1,70.7,120.7,4.158823529411765,7.1000000000000005,51,107,607,2,7.1000000000000005,6.294117647058823,3.0,1.12803738317757,144,50
00-0039917,Michael Penix Jr.,QB,2025,ATL,9,1982,9,3,21,70,1,0,0,0,0,2,0,0,120.28,120.28,13.364444444444445,13.364444444444445,21,21,2052,10,13.364444444444445,2.3333333333333335,2.3333333333333335,5.727619047619048,145,33
00-0033293,Aaron Jones,RB,2025,MIN,12,0,0,0,132,548,2,28,41,199,1,0,0,1,90.7,118.7,7.558333333333334,9.891666666666667,160,173,747,3,9.891666666666667,14.416666666666666,13.333333333333334,0.6861271676300578,146,41
00-0038935,Brenton Strange,TE,2025,JAX,12,0,0,0,0,0,0,46,60,540,3,0,0,0,72.0,118.0,6.0,9.833333333333334,46,60,540,3,9.833333333333334,5.0,3.8333333333333335,1.9666666666666666,147,23
00-0039391,Kimani Vidal,RB,2025,LAC,13,0,0,0,155,643,3,16,22,136,1,0,0,0,101.9,117.9,7.838461538461539,9.069230769230769,171,177,779,4,9.069230769230769,13.615384615384615,13.153846153846153,0.6661016949152543,148,42
00-0038996,Tucker Kraft,TE,2025,GB,8,0,0,0,1,3,0,32,44,489,6,0,0,0,85.2,117.19999999999999,10.65,14.649999999999999,33,45,492,6,14.649999999999999,5.625,4.125,2.6044444444444443,149,24
00-0039880,Malik Washington,WR,2025,MIA,17,0,0,0,17,110,1,46,65,317,3,0,1,0,70.7,116.7,4.158823529411765,6.864705882352942,63,82,427,4,6.864705882352942,4.823529411764706,3.7058823529411766,1.423170731707317,150,51
00-0040170,Elic Ayomanor,WR,2025,TEN,16,0,0,0,0,0,0,41,89,515,4,0,0,0,75.5,116.5,4.71875,7.28125,41,89,515,4,7.28125,5.5625,2.5625,1.3089887640449438,151,52
00-0033908,Cooper Kupp,WR,2025,SEA,16,0,0,1,0,0,0,47,70,593,2,0,0,1,69.3,116.3,4.33125,7.26875,47,70,593,2,7.26875,4.375,2.9375,1.6614285714285715,152,53
00-0036158,J.K. Dobbins,RB,2025,DEN,10,0,0,0,153,772,4,11,14,37,0,0,0,0,104.9,115.9,10.49,11.59,164,167,809,4,11.59,16.7,16.4,0.6940119760479042,153,43
00-0039910,Jayden Daniels,QB,2025,WAS,7,1262,8,3,58,278,2,0,0,0,0,1,1,0,114.28,114.28,16.325714285714287,16.325714285714287,58,58,1540,10,16.325714285714287,8.285714285714286,8.285714285714286,1.970344827586207,154,34
00-0035659,Terry McLaurin,WR,2025,WAS,10,0,0,0,0,0,0,38,60,582,3,0,0,0,76.2,114.2,7.62,11.42,38,60,582,3,11.42,6.0,3.8,1.9033333333333333,155,54
00-0039410,Ryan Flournoy,WR,2025,DAL,15,0,0,0,4,25,0,40,56,475,4,0,0,0,74.0,114.0,4.933333333333334,7.6,44,60,500,4,7.6,4.0,2.933333333333333,1.9,156,55
00-0036894,Pat Freiermuth,TE,2025,PIT,15,0,0,0,0,0,0,41,54,486,4,0,0,0,72.60000000000001,113.60000000000001,4.840000000000001,7.573333333333334,41,54,486,4,7.573333333333334,3.6,2.7333333333333334,2.103703703703704,157,25
00-0033555,Mack Hollins,WR,2025,NE,14,0,0,0,1,4,0,46,65,550,2,0,0,0,67.4,113.4,4.814285714285715,8.1,47,66,554,2,8.1,4.714285714285714,3.357142857142857,1.7181818181818183,158,56
00-0035229,T.J. Hockenson,TE,2025,MIN,15,0,0,0,1,0,0,51,66,438,3,0,0,0,61.8,112.8,4.12,7.52,52,67,438,3,7.52,4.466666666666667,3.466666666666667,1.6835820895522389,159,26
00-0039032,Tyjae Spears,RB,2025,TEN,13,0,0,0,72,283,2,45,50,264,0,0,0,0,66.7,111.7,5.130769230769231,8.592307692307692,117,122,547,2,8.592307692307692,9.384615384615385,9.0,0.9155737704918033,160,44
00-0039894,Xavier Worthy,WR,2025,KC,14,0,0,0,11,87,0,42,73,532,1,0,0,0,67.9,109.9,4.8500000000000005,7.8500000000000005,53,84,619,1,7.8500000000000005,6.0,3.7857142857142856,1.3083333333333333,161,57
00-0035250,Devin Singletary,RB,2025,NYG,17,0,0,0,119,437,5,18,19,151,0,0,0,0,90.8,108.8,5.341176470588235,6.3999999999999995,137,138,588,5,6.3999999999999995,8.117647058823529,8.058823529411764,0.7884057971014492,162,45
00-0034960,Jakobi Meyers,WR,2025,JAX,9,0,0,0,5,13,0,42,61,483,3,0,0,1,65.60000000000001,107.60000000000001,7.28888888888889,11.955555555555556,47,66,496,3,11.955555555555556,7.333333333333333,5.222222222222222,1.6303030303030304,163,58
00-0039065,Sam LaPorta,TE,2025,DET,9,0,0,0,0,0,0,40,49,489,3,0,0,0,66.9,106.9,7.433333333333334,11.877777777777778,40,49,489,3,11.877777777777778,5.444444444444445,4.444444444444445,2.1816326530612247,164,27
00-0037545,Rashid Shaheed,WR,2025,NO,9,0,0,0,2,5,0,44,66,499,2,0,0,1,60.4,104.4,6.711111111111111,11.600000000000001,46,68,504,2,11.600000000000001,7.555555555555555,5.111111111111111,1.535294117647059,165,59
00-0035689,Dawson Knox,TE,2025,BUF,16,0,0,0,0,0,0,36,49,417,4,0,0,0,67.7,103.7,4.23125,6.48125,36,49,417,4,6.48125,3.0625,2.25,2.1163265306122447,166,28
00-0029604,Kirk Cousins,QB,2025,ATL,10,1721,10,5,14,7,1,0,0,0,0,0,1,0,103.54,103.54,10.354000000000001,10.354000000000001,14,14,1728,11,10.354000000000001,1.4,1.4,7.395714285714286,167,35
00-0033881,Evan Engram,TE,2025,DEN,16,0,0,0,1,7,0,50,76,461,1,0,0,0,52.800000000000004,102.8,3.3000000000000003,6.425,51,77,468,1,6.425,4.8125,3.1875,1.335064935064935,168,29
00-0039901,Keon Coleman,WR,2025,BUF,12,0,0,0,0,0,0,38,59,404,4,0,0,1,64.4,102.4,5.366666666666667,8.533333333333333,38,59,404,4,8.533333333333333,4.916666666666667,3.1666666666666665,1.7355932203389832,169,60
00-0037291,Jalen Nailor,WR,2025,MIN,17,0,0,0,2,13,0,29,53,444,4,0,0,0,71.7,100.7,4.2176470588235295,5.923529411764706,31,55,457,4,5.923529411764706,3.235294117647059,1.8235294117647058,1.830909090909091,170,61
00-0033906,Alvin Kamara,RB,2025,NO,11,0,0,0,131,471,1,33,39,186,0,0,1,1,67.7,100.7,6.154545454545455,9.154545454545454,164,170,657,1,9.154545454545454,15.454545454545455,14.909090909090908,0.5923529411764706,171,46
00-0035537,Ty Johnson,RB,2025,BUF,17,0,0,0,50,200,3,24,33,263,2,0,0,0,76.30000000000001,100.30000000000001,4.488235294117648,5.9,74,83,463,5,5.9,4.882352941176471,4.352941176470588,1.2084337349397591,172,47
00-0037740,Garrett Wilson,WR,2025,NYJ,7,0,0,0,0,0,0,36,59,395,4,0,0,0,63.5,99.5,9.071428571428571,14.214285714285714,36,59,395,4,14.214285714285714,8.428571428571429,5.142857142857143,1.6864406779661016,173,62
00-0039376,Spencer Rattler,QB,2025,NO,9,1586,8,5,31,167,0,1,2,0,0,1,1,0,98.14,99.14,10.904444444444444,11.015555555555556,32,33,1753,8,11.015555555555556,3.6666666666666665,3.5555555555555554,3.0042424242424244,174,36
00-0036924,Michael Carter,RB,2025,ARI,13,0,0,0,92,333,1,33,45,267,0,0,0,0,66.0,99.0,5.076923076923077,7.615384615384615,125,137,600,1,7.615384615384615,10.538461538461538,9.615384615384615,0.7226277372262774,175,48
00-0035535,Darius Slayton,WR,2025,NYG,14,0,0,0,0,0,0,37,63,538,1,0,0,1,61.800000000000004,98.80000000000001,4.414285714285715,7.057142857142858,37,63,538,1,7.057142857142858,4.5,2.642857142857143,1.5682539682539685,176,63
00-0038618,Xavier Hutchinson,WR,2025,HOU,16,0,0,0,3,22,0,35,57,428,3,0,0,0,63.0,98.0,3.9375,6.125,38,60,450,3,6.125,3.75,2.375,1.6333333333333333,177,64
00-0038621,DeMario Douglas,WR,2025,NE,16,0,0,0,7,21,0,31,46,447,3,0,0,0,64.80000000000001,95.8,4.050000000000001,5.9875,38,53,468,3,5.9875,3.3125,2.375,1.8075471698113208,178,65
00-0038976,Marvin Mims Jr.,WR,2025,DEN,15,0,0,0,12,78,1,37,51,322,1,0,0,0,58.0,95.0,3.8666666666666667,6.333333333333333,49,63,400,2,6.333333333333333,4.2,3.2666666666666666,1.507936507936508,179,66
00-0038797,Emanuel Wilson,RB,2025,GB,17,0,0,0,125,496,3,15,17,99,0,0,0,0,79.5,94.5,4.676470588235294,5.5588235294117645,140,142,595,3,5.5588235294117645,8.352941176470589,8.235294117647058,0.6654929577464789,180,49
00-0037112,Jake Tonges,TE,2025,SF,10,0,0,0,0,0,0,34,46,293,5,0,0,0,59.300000000000004,93.30000000000001,5.930000000000001,9.330000000000002,34,46,293,5,9.330000000000002,4.6,3.4,2.0282608695652176,181,30
00-0037157,Bam Knight,RB,2025,ARI,12,0,0,0,82,269,4,22,31,160,1,0,1,0,70.9,92.9,5.908333333333334,7.741666666666667,104,113,429,5,7.741666666666667,9.416666666666666,8.666666666666666,0.8221238938053098,182,50
00-0040237,Tez Johnson,WR,2025,TB,15,0,0,0,7,22,0,28,44,322,5,0,0,0,64.4,92.4,4.293333333333334,6.16,35,51,344,5,6.16,3.4,2.3333333333333335,1.811764705882353,183,67
00-0033307,Kendrick Bourne,WR,2025,SF,14,0,0,0,0,0,0,37,53,551,0,0,0,0,55.10000000000001,92.10000000000001,3.9357142857142864,6.578571428571429,37,53,551,0,6.578571428571429,3.7857142857142856,2.642857142857143,1.737735849056604,184,68
00-0038611,Chris Rodriguez Jr.,RB,2025,WAS,12,0,0,0,112,500,6,3,4,30,0,0,0,0,89.0,92.0,7.416666666666667,7.666666666666667,115,116,530,6,7.666666666666667,9.666666666666666,9.583333333333334,0.7931034482758621,185,51
00-0040584,Gunnar Helm,TE,2025,TEN,16,0,0,0,0,0,0,44,55,357,2,0,0,0,47.7,91.7,2.98125,5.73125,44,55,357,2,5.73125,3.4375,2.75,1.6672727272727272,186,31
00-0038951,Sean Tucker,RB,2025,TB,17,0,0,0,86,320,7,8,11,34,1,0,0,0,83.4,91.4,4.905882352941177,5.376470588235295,94,97,354,8,5.376470588235295,5.705882352941177,5.529411764705882,0.9422680412371135,187,52
00-0039491,Jalen Coker,WR,2025,CAR,11,0,0,0,0,0,0,33,43,394,3,0,0,1,57.400000000000006,90.4,5.218181818181819,8.218181818181819,33,43,394,3,8.218181818181819,3.909090909090909,3.0,2.1023255813953488,188,69
00-0038619,Andrei Iosivas,WR,2025,CIN,15,0,0,0,3,14,0,33,58,435,2,0,0,0,56.900000000000006,89.9,3.793333333333334,5.993333333333334,36,61,449,2,5.993333333333334,4.066666666666666,2.4,1.4737704918032788,189,70
00-0039342,Xavier Legette,WR,2025,CAR,15,0,0,0,1,0,0,35,64,363,3,0,0,0,54.300000000000004,89.30000000000001,3.62,5.953333333333334,36,65,363,3,5.953333333333334,4.333333333333333,2.4,1.373846153846154,190,71
00-0040736,Mason Taylor,TE,2025,NYJ,13,0,0,0,0,0,0,44,65,369,1,0,0,0,44.900000000000006,88.9,3.4538461538461545,6.838461538461539,44,65,369,1,6.838461538461539,5.0,3.3846153846153846,1.3676923076923078,191,32
00-0031610,Darren Waller,TE,2025,MIA,9,0,0,0,1,4,0,24,34,283,6,0,0,0,64.7,88.7,7.188888888888889,9.855555555555556,25,35,287,6,9.855555555555556,3.888888888888889,2.7777777777777777,2.5342857142857143,192,33
00-0039916,Ricky Pearsall,WR,2025,SF,9,0,0,0,2,-2,0,36,53,528,0,0,0,0,52.60000000000001,88.60000000000001,5.844444444444445,9.844444444444445,38,55,526,0,9.844444444444445,6.111111111111111,4.222222222222222,1.610909090909091,193,72
00-0040719,Bhayshul Tuten,RB,2025,JAX,15,0,0,0,83,307,5,10,14,79,2,0,1,0,78.6,88.6,5.239999999999999,5.906666666666666,93,97,386,7,5.906666666666666,6.466666666666667,6.2,0.9134020618556701,194,53
00-0034791,Nick Chubb,RB,2025,HOU,15,0,0,0,122,506,3,13,20,67,0,0,0,0,75.3,88.3,5.02,5.886666666666667,135,142,573,3,5.886666666666667,9.466666666666667,9.0,0.6218309859154929,195,54
00-0040162,Dylan Sampson,RB,2025,CLE,15,0,0,0,65,175,0,33,40,271,2,0,0,1,54.60000000000001,87.60000000000001,3.6400000000000006,5.840000000000001,98,105,446,2,5.840000000000001,7.0,6.533333333333333,0.8342857142857144,196,55
00-0037197,Isiah Pacheco,RB,2025,KC,13,0,0,0,118,462,1,19,26,101,1,0,0,0,68.30000000000001,87.30000000000001,5.253846153846155,6.715384615384616,137,144,563,2,6.715384615384616,11.076923076923077,10.538461538461538,0.6062500000000001,197,56
00-0033885,David Njoku,TE,2025,CLE,11,0,0,0,0,0,0,33,48,293,4,0,0,0,53.3,86.3,4.845454545454545,7.845454545454545,33,48,293,4,7.845454545454545,4.363636363636363,3.0,1.7979166666666666,198,34
00-0037837,Calvin Austin III,WR,2025,PIT,14,0,0,0,0,0,0,31,55,372,3,0,0,0,55.2,86.2,3.942857142857143,6.1571428571428575,31,55,372,3,6.1571428571428575,3.9285714285714284,2.2142857142857144,1.5672727272727274,199,73
00-0033858,Jonnu Smith,TE,2025,PIT,17,0,0,0,9,70,1,38,54,222,2,0,0,0,47.2,85.2,2.7764705882352945,5.011764705882353,47,63,292,3,5.011764705882353,3.7058823529411766,2.764705882352941,1.3523809523809525,200,35
00-0040668,Shedeur Sanders,QB,2025,CLE,8,1400,7,10,21,169,1,0,0,0,0,1,0,0,84.9,84.9,10.6125,10.6125,21,21,1569,8,10.6125,2.625,2.625,4.042857142857143,201,37
00-0031408,Mike Evans,WR,2025,TB,8,0,0,0,0,0,0,30,62,368,3,0,0,0,54.800000000000004,84.80000000000001,6.8500000000000005,10.600000000000001,30,62,368,3,10.600000000000001,7.75,3.75,1.3677419354838711,202,74
00-0035208,Olamide Zaccheaus,WR,2025,CHI,14,0,0,0,4,25,0,39,65,313,2,0,0,0,45.800000000000004,84.80000000000001,3.271428571428572,6.057142857142858,43,69,338,2,6.057142857142858,4.928571428571429,3.0714285714285716,1.228985507246377,203,75
00-0037801,KaVontae Turpin,WR,2025,DAL,15,0,0,0,17,89,0,26,38,396,2,0,1,0,58.5,84.5,3.9,5.633333333333334,43,55,485,2,5.633333333333334,3.6666666666666665,2.8666666666666667,1.5363636363636364,204,76
00-0033921,Chris Godwin Jr.,WR,2025,TB,9,0,0,0,0,0,0,33,51,360,2,0,0,0,50.0,83.0,5.555555555555555,9.222222222222221,33,51,360,2,9.222222222222221,5.666666666666667,3.6666666666666665,1.6274509803921569,205,77
00-0036309,Darnell Mooney,WR,2025,ATL,15,0,0,0,0,0,0,32,72,443,1,0,0,0,50.300000000000004,82.3,3.3533333333333335,5.486666666666666,32,72,443,1,5.486666666666666,4.8,2.1333333333333333,1.1430555555555555,206,78
00-0032385,Sterling Shepard,WR,2025,TB,13,0,0,0,4,19,0,39,53,371,1,0,0,1,43.0,82.0,3.3076923076923075,6.3076923076923075,43,57,390,1,6.3076923076923075,4.384615384615385,3.3076923076923075,1.4385964912280702,207,79
00-0038104,Tyquan Thornton,WR,2025,KC,12,0,0,0,0,0,0,19,37,438,3,0,0,0,61.800000000000004,80.8,5.15,6.733333333333333,19,37,438,3,6.733333333333333,3.0833333333333335,1.5833333333333333,2.1837837837837837,208,80
00-0036290,Cole Kmet,TE,2025,CHI,16,0,0,0,0,0,0,30,48,347,2,0,0,0,48.7,78.7,3.04375,4.91875,30,48,347,2,4.91875,3.0,1.875,1.6395833333333334,209,36
00-0033526,Samaje Perine,RB,2025,CIN,15,0,0,0,84,382,3,17,21,87,0,0,2,0,60.900000000000006,77.9,4.0600000000000005,5.193333333333333,101,105,469,3,5.193333333333333,7.0,6.733333333333333,0.741904761904762,210,57
00-0035228,Kyler Murray,QB,2025,ARI,5,962,6,3,29,173,1,0,0,0,0,0,1,0,77.78,77.78,15.556000000000001,15.556000000000001,29,29,1135,7,15.556000000000001,5.8,5.8,2.6820689655172414,211,38
00-0040669,Isaac TeSlaa,WR,2025,DET,14,0,0,0,0,0,0,16,27,239,6,0,0,0,59.9,75.9,4.2785714285714285,5.421428571428572,16,27,239,6,5.421428571428572,1.9285714285714286,1.1428571428571428,2.8111111111111113,212,81
00-0038393,Dontayvion Wicks,WR,2025,GB,13,0,0,0,1,6,0,30,46,332,2,0,0,0,45.800000000000004,75.8,3.5230769230769234,5.8307692307692305,31,47,338,2,5.8307692307692305,3.6153846153846154,2.3846153846153846,1.6127659574468085,213,82
00-0035500,Greg Dortch,WR,2025,ARI,12,0,0,0,7,15,1,29,33,206,3,0,0,0,46.1,75.10000000000001,3.841666666666667,6.258333333333334,36,40,221,4,6.258333333333334,3.3333333333333335,3.0,1.8775000000000002,214,83
00-0040134,Pat Bryant,WR,2025,DEN,13,0,0,0,0,0,0,31,49,378,1,0,0,0,43.800000000000004,74.8,3.3692307692307697,5.753846153846154,31,49,378,1,5.753846153846154,3.769230769230769,2.3846153846153846,1.5265306122448978,215,84
00-0035644,Noah Fant,TE,2025,CIN,13,0,0,0,0,0,0,34,41,288,3,0,0,3,40.800000000000004,74.8,3.138461538461539,5.753846153846154,34,41,288,3,5.753846153846154,3.1538461538461537,2.6153846153846154,1.8243902439024389,216,37
00-0039066,Michael Mayer,TE,2025,LV,13,0,0,0,0,0,0,35,50,328,1,0,0,0,38.8,73.8,2.9846153846153842,5.676923076923076,35,50,328,1,5.676923076923076,3.8461538461538463,2.6923076923076925,1.476,217,38
00-0033857,JuJu Smith-Schuster,WR,2025,KC,17,0,0,0,0,0,0,33,45,345,1,0,0,0,40.5,73.5,2.3823529411764706,4.323529411764706,33,45,345,1,4.323529411764706,2.6470588235294117,1.9411764705882353,1.6333333333333333,218,85
00-0038558,Darnell Washington,TE,2025,PIT,13,0,0,0,0,0,0,31,43,364,1,0,0,1,42.4,73.4,3.2615384615384615,5.6461538461538465,31,43,364,1,5.6461538461538465,3.3076923076923075,2.3846153846153846,1.7069767441860466,219,39
00-0033955,Jeremy McNichols,RB,2025,WAS,16,0,0,0,44,221,1,25,31,196,0,0,1,0,47.7,72.7,2.98125,4.54375,69,75,417,1,4.54375,4.6875,4.3125,0.9693333333333334,220,58
00-0039798,Isaiah Davis,RB,2025,NYJ,16,0,0,0,43,236,1,21,28,186,0,0,0,0,50.2,71.2,3.1375,4.45,64,71,422,1,4.45,4.4375,4.0,1.0028169014084507,221,59
00-0033110,Tyler Higbee,TE,2025,LA,10,0,0,0,0,0,0,25,36,281,3,0,0,0,46.1,71.1,4.61,7.109999999999999,25,36,281,3,7.109999999999999,3.6,2.5,1.9749999999999999,222,40
00-0034829,Mike Gesicki,TE,2025,CIN,12,0,0,0,0,0,0,28,42,307,2,0,0,0,42.7,70.7,3.5583333333333336,5.891666666666667,28,42,307,2,5.891666666666667,3.5,2.3333333333333335,1.6833333333333333,223,41
00-0032950,Carson Wentz,QB,2025,MIN,5,1216,6,5,11,57,0,0,0,0,0,0,0,0,70.34,70.34,14.068000000000001,14.068000000000001,11,11,1273,6,14.068000000000001,2.2,2.2,6.3945454545454545,224,39
00-0040704,Dillon Gabriel,QB,2025,CLE,10,937,7,2,14,86,0,0,0,0,0,0,0,0,70.08,70.08,7.008,7.008,14,14,1023,7,7.008,1.4,1.4,5.005714285714285,225,40
00-0036415,Van Jefferson,WR,2025,TEN,14,0,0,0,0,0,0,29,52,350,1,0,0,0,41.0,70.0,2.9285714285714284,5.0,29,52,350,1,5.0,3.7142857142857144,2.0714285714285716,1.3461538461538463,226,86
00-0040667,Matthew Golden,WR,2025,GB,14,0,0,0,10,49,0,29,44,361,0,0,0,0,41.0,70.0,2.9285714285714284,5.0,39,54,410,0,5.0,3.857142857142857,2.7857142857142856,1.2962962962962963,227,87
00-0040727,Tre Harris,WR,2025,LAC,16,0,0,0,2,10,0,30,43,324,1,0,0,0,39.4,69.4,2.4625,4.3375,32,45,334,1,4.3375,2.8125,2.0,1.5422222222222224,228,88
00-0036898,Davis Mills,QB,2025,HOU,6,915,5,1,13,60,1,0,0,0,0,0,0,0,68.6,68.6,11.433333333333332,11.433333333333332,13,13,975,6,11.433333333333332,2.1666666666666665,2.1666666666666665,5.276923076923077,229,41
00-0040138,Jaylin Noel,WR,2025,HOU,17,0,0,0,6,12,0,26,35,292,2,0,0,0,42.4,68.4,2.4941176470588236,4.023529411764706,32,41,304,2,4.023529411764706,2.411764705882353,1.8823529411764706,1.6682926829268294,230,89
00-0034960,Jakobi Meyers,WR,2025,LV,7,0,0,0,0,0,0,33,49,352,0,0,0,0,35.2,68.2,5.028571428571429,9.742857142857144,33,49,352,0,9.742857142857144,7.0,4.714285714285714,1.3918367346938776,231,90
