player_id,player_display_name,position,season,team,games,boom_games,solid_games,bust_games,ppr_std_dev,passing_yards,attempts,completions,passing_air_yards,passing_tds,passing_interceptions,rushing_yards,carries,rushing_tds,targets,receptions,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_yards,receiving_tds,sack_fumbles_lost,rushing_fumbles_lost,receiving_fumbles_lost,fantasy_points,fantasy_points_ppr,total_touches,opportunities,ppr_per_game,opportunities_per_game,touches_per_game,carries_per_game,targets_per_game,attempts_per_game,receptions_per_game,total_yards,total_tds,ppr_per_opportunity,completion_pct,yards_per_attempt,td_rate,int_rate,yards_per_carry,catch_rate,yards_per_target,yards_per_reception,yac_per_reception,air_yards_per_target,tds_per_game,first_downs_per_game,consistency_score,roster_name,birth_date,height,weight,college,years_exp_x,rookie_year,draft_club,draft_number,season_start,age,team_pass_attempts,team_carries,team_targets,team_ppr,team_total_opportunities,team_pass_rate,returning_targets,returning_carries,returning_attempts,vacated_targets,vacated_carries,vacated_attempts,vacated_target_pct,vacated_carry_pct,vacated_pass_pct,target_share,rush_share,opportunity_share,opportunity_score,touch_score,fantasy_score,reliability_score,boom_score,bust_score,overall_player_score,current_team,current_position,status,depth_chart_position,years_exp_y,projected_games,projected_pass_attempts,projected_carries,projected_targets,projected_pass_attempts_per_game,projected_carries_per_game,projected_targets_per_game,temporary_role_score,projection_roster_rank,projection_active,projected_team_player_targets,projected_team_targets,target_scale_factor,projected_completion_pct,projected_yards_per_attempt,projected_yards_per_carry,projected_catch_rate,projected_yards_per_target,projected_passing_td_rate,projected_rushing_td_per_carry,projected_receiving_td_per_target,projected_passing_tds,projected_rushing_tds,projected_receiving_tds,projected_completions,projected_passing_yards,projected_rushing_yards,projected_receptions,projected_receiving_yards,projected_fantasy_points_ppr,projected_ppr_per_game,role_score,team_position_rank,role_label,qb_pass_attempt_share,replacement_ppg,fantasy_war,war_rank,position_rank,value_tier,draft_value_score
00-0036442,Joe Burrow,QB,2025,CIN,8,1,4,2,8.579676567330496,1809,259,173,1868,17,5,41,14,0,0,0,0,0,0,0,0,0,0,0,134.46,134.46,14,14,16.8075,1.75,1.75,1.75,0.0,32.375,0.0,1850,17,9.604285714285714,0.667953667953668,6.984555984555985,0.06563706563706563,0.019305019305019305,2.9285714285714284,0.0,0.0,0.0,0.0,0.0,2.125,0.0,0.48953285334936814,Joe Burrow,1996-12-10,76.0,216.0,LSU; Ohio State,5.0,2020.0,CIN,1.0,2025-09-01,28.725530458590008,640,381,608,1557.26,989,0.6268364348677767,567,372,515,41,9,125,0.06743421052631579,0.023622047244094488,0.1953125,0.0,0.03674540682414698,0.014155712841253791,37.80487804878049,37.80487804878049,82.92682926829268,60.97560975609756,69.51219512195121,62.19512195121951,61.58536585365854,CIN,QB,ACT,QB,6.0,17,627.2,38.015,0.0,34.993382352941175,2.2361764705882354,0.0,632.9024999999999,1.0,True,629.41474407945,608,0.9659767358790267,0.6793319058316117,7.020366907312869,3.467741935483871,0.0,0.0,0.060822986974344226,0.023255813953488372,0.0,36.1828346637002,0.8840697674418605,0.0,404.1260591304029,4176.328518574084,131.82620967741937,0.0,0.0,330.2715189701572,19.42773641000925,632.9024999999999,1,QB1,0.98,19.064800919995758,0.36293549001349135,69,7,Bench,11.528545655072081
00-0037239,Chris Olave,WR,2025,NO,16,3,9,1,7.914290871581611,0,1,0,4,0,1,-3,1,0,156,100,1841,289,53,1163,9,0,0,0,168.0,268.0,101,157,16.75,9.8125,6.3125,0.0625,9.75,0.0625,6.25,1160,9,1.7070063694267517,0.0,0.0,0.0,1.0,-3.0,0.6410256410256411,7.455128205128205,11.63,2.89,11.801282051282051,0.5625,3.3125,0.5275050225921427,Chris Olave,2000-06-27,72.0,185.0,Ohio State,3.0,2022.0,NO,11.0,2025-09-01,25.180013689253936,591,435,565,1321.08,1000,0.5760233918128655,422,362,585,143,73,6,0.25309734513274335,0.167816091954023,0.01015228426395939,0.2761061946902655,0.0022988505747126436,0.157,98.03149606299213,98.03149606299213,97.24409448818898,90.5511811023622,97.63779527559055,94.68503937007874,95.92519685039369,NO,WR,ACT,WR,4.0,16,0.0,1.1,102.45573927890283,0.03125,0.06875,8.25,133.6,1.0,True,727.9240823882001,565,0.7761798430219911,0.0,0.0,0.6,0.6647815952163778,8.082373061720888,0.0,0.0,0.04882154882154882,0.0,0.0,5.002047877252831,0.0,0.0,0.66,68.11068979690232,828.0855071665029,180.99752777706962,11.312345486066851,103.55573927890282,1,WR1,,10.169259972266895,1.1430855137999565,55,21,Depth,11.371600312033209
00-0039732,Bo Nix,QB,2025,DEN,17,3,11,2,8.369988228257938,3931,612,388,4486,25,11,356,83,5,1,0,2,0,0,0,0,1,1,0,304.84000000000003,304.84000000000003,83,84,17.931764705882355,4.9411764705882355,4.882352941176471,4.882352941176471,0.058823529411764705,36.0,0.0,4287,30,3.6290476190476193,0.6339869281045751,6.423202614379085,0.04084967320261438,0.017973856209150325,4.289156626506024,0.0,0.0,0.0,0.0,2.0,1.7647058823529411,0.0,0.5332312036465525,Bo Nix,2000-02-25,74.0,217.0,Oregon; Auburn,1.0,2024.0,DEN,12.0,2025-09-01,25.516769336071185,613,456,584,1490.14,1040,0.5734331150608045,648,502,690,5,0,0,0.007656967840735069,0.0,0.0,0.0017123287671232876,0.18201754385964913,0.08076923076923077,86.58536585365853,86.58536585365853,89.02439024390245,64.63414634146342,86.58536585365853,62.19512195121951,80.48780487804878,DEN,QB,ACT,QB,2.0,17,600.74,86.375,0.0,35.00735294117647,5.080882352941177,0.058823529411764705,682.5,1.0,True,702.5892641672053,584,0.8312111069505569,0.6449190787426081,6.51119475568005,4.433440282870613,0.375,0.75,0.044710939931528165,0.053545586107091175,0.375,26.6085981267507,4.625,0.3117041651064588,383.80746673669466,3874.9747789740895,382.9384044329492,0.0,0.0,329.7214940980278,19.39538200576634,681.5,1,QB1,0.98,19.064800919995758,0.3305810857705822,70,8,Bench,11.350596431736081
00-0036973,Travis Etienne,RB,2025,NO,17,1,9,3,6.944326927110232,0,0,0,0,0,0,1107,260,7,52,36,-76,339,14,292,6,0,0,0,217.9,253.9,296,312,14.935294117647059,18.352941176470587,17.41176470588235,15.294117647058824,3.0588235294117645,0.0,2.1176470588235294,1399,13,0.8137820512820513,0.0,0.0,0.0,0.0,4.257692307692308,0.6923076923076923,5.615384615384615,8.11111111111111,9.416666666666666,-1.4615384615384615,0.7647058823529411,0.8235294117647058,0.5350391580902956,Travis Etienne,1999-01-26,70.0,200.0,Clemson,4.0,2021.0,JAX,25.0,2025-09-01,26.598220396988363,591,435,565,1321.08,1000,0.5760233918128655,439,231,593,138,281,0,0.2391681109185442,0.548828125,0.0,0.09506398537477148,0.5316973415132924,0.30115830115830117,91.19496855345912,90.56603773584906,91.82389937106919,83.64779874213836,83.9622641509434,65.72327044025158,86.60377358490565,NO,RB,ACT,RB,5.0,16,0.0,220.61176470588234,42.574834118890955,0.0,13.788235294117646,3.428235294117647,275.4635294117647,2.0,True,727.9240823882001,565,0.7761798430219911,0.0,0.0,3.999902333621435,0.7300579557428872,5.577186512118018,0.0,0.027583187390542906,0.05693950177935943,0.0,6.085175646440712,2.424189843068524,0.0,0.0,882.4255124714017,31.08209636293006,237.44779060354065,194.1256196074797,12.132851225467482,263.1865988247733,2,RB2,,11.124347726249262,1.0085034992182198,58,22,Depth,11.108943108824839
00-0039919,Rome Odunze,WR,2025,CHI,12,1,5,5,9.172699116994359,0,0,0,0,0,0,0,0,0,90,44,1252,214,37,661,6,0,0,0,102.10000000000001,146.1,44,90,12.174999999999999,7.5,3.6666666666666665,0.0,7.5,0.0,3.6666666666666665,661,6,1.6233333333333333,0.0,0.0,0.0,0.0,0.0,0.4888888888888889,7.344444444444444,15.022727272727273,4.863636363636363,13.911111111111111,0.5,3.0833333333333335,0.24659555507233188,Rome Odunze,2002-06-03,75.0,215.0,Washington,1.0,2024.0,CHI,9.0,2025-09-01,23.247091033538673,574,505,532,1519.8400000000001,1037,0.5319740500463392,437,550,663,183,22,1,0.29516129032258065,0.038461538461538464,0.0015060240963855422,0.16917293233082706,0.0,0.08678881388621022,92.1259842519685,80.31496062992126,89.37007874015748,64.56692913385827,91.33858267716536,59.44881889763779,82.44094488188976,CHI,WR,ACT,WR,2.0,16,0.0,1.0588235294117647,116.15200455390608,0.0,0.0661764705882353,6.915441176470589,111.70588235294119,1.0,True,506.78621966269026,532,1.0497523005935159,0.0,0.0,1.875,0.506050605060506,7.3155253025302525,0.0,0.0,0.05179282868525897,0.0,0.0,6.015840873309877,0.0,0.0,1.9852941176470589,58.77879218349482,849.712928253709,180.0436596604897,11.252728728780607,117.21082808331785,1,WR1,,10.169259972266895,1.083468756513712,57,22,Depth,11.043708146958863
00-0033106,Jared Goff,QB,2025,DET,17,3,11,1,7.5179776692468385,4564,578,393,3715,34,8,45,19,0,0,0,0,0,0,0,0,3,2,0,297.06,297.06,19,19,17.474117647058822,1.1176470588235294,1.1176470588235294,1.1176470588235294,0.0,34.0,0.0,4609,34,15.634736842105264,0.6799307958477508,7.896193771626297,0.058823529411764705,0.01384083044982699,2.3684210526315788,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5697649620373114,Jared Goff,1994-10-14,76.0,217.0,California,9.0,2016.0,LAR,1.0,2025-09-01,30.882956878850102,582,442,550,1691.48,992,0.568359375,470,275,578,80,167,4,0.14545454545454545,0.3778280542986425,0.006872852233676976,0.0,0.042986425339366516,0.019153225806451613,19.51219512195122,19.51219512195122,86.58536585365853,75.60975609756098,86.58536585365853,84.14634146341463,64.02439024390245,DET,QB,ACT,QB,10.0,17,570.36,26.4,0.0,33.629411764705885,1.552941176470588,0.01764705882352941,598.4,1.0,True,648.0596560302442,550,0.8486873004394091,0.6915794981094041,8.036931427894444,1.7954605263157895,0.3,2.1,0.05992281210004663,0.015151515151515154,0.3,34.25787167759666,0.4,0.07638185703954682,395.37599906914636,4594.7136973272545,47.400157894736836,0.0,0.0,328.548190692155,19.326364158362058,598.1,1,QB1,0.98,19.064800919995758,0.2615632383662998,73,9,Bench,10.970998271012528
00-0034855,Baker Mayfield,QB,2025,TB,17,1,12,2,6.243110320232074,3693,543,343,4406,26,11,382,55,1,0,0,0,0,0,0,0,3,0,0,271.92,271.92,55,55,15.99529411764706,3.235294117647059,3.235294117647059,3.235294117647059,0.0,31.941176470588236,0.0,4075,27,4.944,0.6316758747697975,6.801104972375691,0.04788213627992634,0.020257826887661142,6.945454545454545,0.0,0.0,0.0,0.0,0.0,1.588235294117647,0.0,0.6096908081643673,Baker Mayfield,1995-04-14,73.0,215.0,Oklahoma; Texas Tech,7.0,2018.0,CLE,1.0,2025-09-01,30.38466803559206,558,472,541,1385.4,1013,0.541747572815534,377,330,543,164,142,15,0.3031423290203327,0.3008474576271186,0.026881720430107527,0.0,0.11652542372881355,0.054294175715695954,67.07317073170732,67.07317073170732,78.04878048780488,80.48780487804879,69.51219512195121,62.19512195121951,72.80487804878048,TB,QB,ACT,QB,8.0,17,546.84,57.89999999999999,0.0,32.688235294117646,3.405882352941176,0.0,613.6,1.0,True,641.4727515621634,541,0.8433717545796225,0.6586703718278967,7.197948803837091,5.888533724340176,0.0,0.0,0.05541400844124641,0.02763385146804836,0.0,30.79356449080063,1.5999999999999999,0.0,366.0231256247622,3999.900150292272,340.94610263929616,0.0,0.0,326.86487423882306,19.22734554346018,613.6,1,QB1,0.98,19.064800919995758,0.16254462346442367,76,10,Bench,10.426395889052209
00-0036997,Javonte Williams,RB,2025,DAL,16,2,9,2,6.0170313832210205,0,0,0,0,0,0,1201,252,11,51,35,-67,206,7,137,2,0,1,1,207.8,242.8,287,303,15.175,18.9375,17.9375,15.75,3.1875,0.0,2.1875,1338,13,0.8013201320132014,0.0,0.0,0.0,0.0,4.765873015873016,0.6862745098039216,2.6862745098039214,3.914285714285714,5.885714285714286,-1.3137254901960784,0.8125,0.4375,0.6034905184038866,Javonte Williams,2000-04-25,70.0,220.0,North Carolina,4.0,2021.0,DEN,35.0,2025-09-01,25.352498288843258,624,465,607,1689.5,1072,0.5730027548209367,565,445,624,42,20,0,0.06919275123558484,0.043010752688172046,0.0,0.08401976935749589,0.5419354838709678,0.2826492537313433,93.08176100628931,92.45283018867924,93.08176100628931,88.67924528301887,92.76729559748428,76.41509433962264,90.50314465408806,DAL,RB,ACT,RB,5.0,16,0.0,208.64705882352942,49.25754206631834,0.0,13.040441176470589,3.5540441176470585,265.51176470588234,1.0,True,700.7429730073848,607,0.8662234562195219,0.0,0.0,4.203494807840364,0.728063363276345,3.6122012943108275,0.0,0.03458076740881099,0.024096385542168672,0.0,7.215175411708976,1.1869287244895983,0.0,0.0,877.0468284358689,35.862611743529776,177.92815720652513,191.77273512496063,11.98579594531004,257.90460088984776,1,RB1,,11.124347726249262,0.8614482190607777,61,23,Bench,10.30013906795891
00-0034348,Courtland Sutton,WR,2025,DEN,17,0,9,4,7.483943597108806,0,0,0,0,0,0,0,0,0,124,74,1542,222,52,1017,7,0,0,0,145.70000000000002,219.70000000000002,74,124,12.923529411764706,7.294117647058823,4.352941176470588,0.0,7.294117647058823,0.0,4.352941176470588,1017,7,1.7717741935483873,0.0,0.0,0.0,0.0,0.0,0.5967741935483871,8.201612903225806,13.743243243243244,3.0,12.435483870967742,0.4117647058823529,3.0588235294117645,0.4209055933051903,Courtland Sutton,1995-10-10,76.0,216.0,SMU,7.0,2018.0,DEN,40.0,2025-09-01,29.894592744695416,613,456,584,1490.14,1040,0.5734331150608045,648,502,690,5,0,0,0.007656967840735069,0.0,0.0,0.21232876712328766,0.0,0.11923076923076924,90.5511811023622,88.9763779527559,91.33858267716536,81.49606299212599,44.09448818897638,67.51968503937007,82.02755905511812,DEN,WR,ACT,WR,8.0,16,0.0,0.0,97.12946258572242,0.0375,0.0,7.303308823529411,117.45294117647057,1.0,True,702.5892641672053,584,0.8312111069505569,0.3,4.5,0.0,0.6094982078853046,8.218584229390682,0.15,0.0,0.06556016597510374,0.09,0.0,6.3678236881925905,0.0,0.0,0.0,59.20023337886056,798.2666694162107,177.70184244963718,11.106365153102324,97.12946258572242,1,WR1,,10.169259972266895,0.9371051808354292,59,23,Bench,10.238708480728308
00-0036971,Trevor Lawrence,QB,2025,JAX,17,3,10,1,8.78550778605446,4007,560,341,4876,29,12,359,82,9,0,0,0,0,0,0,0,2,1,0,338.18,338.18,82,82,19.89294117647059,4.823529411764706,4.823529411764706,4.823529411764706,0.0,32.94117647058823,0.0,4366,38,4.1241463414634145,0.6089285714285714,7.1553571428571425,0.05178571428571429,0.02142857142857143,4.378048780487805,0.0,0.0,0.0,0.0,0.0,2.235294117647059,0.0,0.558360540650169,Trevor Lawrence,1999-10-06,78.0,220.0,Clemson,4.0,2021.0,JAX,1.0,2025-09-01,25.905544147843944,563,489,547,1503.24,1036,0.535171102661597,439,231,593,138,281,0,0.2391681109185442,0.548828125,0.0,0.0,0.16768916155419222,0.07915057915057915,85.36585365853658,85.36585365853658,95.1219512195122,69.51219512195121,86.58536585365853,84.14634146341463,85.1219512195122,JAX,QB,ACT,QB,5.0,17,551.74,69.135,0.0,32.040588235294116,4.0667647058823535,0.0,613.8249999999999,1.0,True,679.9938549032667,547,0.8044190341658516,0.6173601003182213,7.1620033142115105,4.530672741892254,0.0,0.0,0.044959383963354596,0.09872611464968153,0.0,24.48892685099961,6.825429936305733,0.0,336.26987304233194,3901.0715852178673,313.22806001072104,0.0,0.0,326.2739564316197,19.192585672448217,613.8249999999999,1,QB1,0.98,19.064800919995758,0.12778475245245957,77,11,Bench,10.235216598486407
00-0038124,Christian Watson,WR,2025,GB,10,0,5,4,7.669738515027021,0,0,0,0,0,0,3,1,0,55,35,977,118,28,611,6,0,0,0,97.4,132.4,36,56,13.24,5.6,3.6,0.1,5.5,0.0,3.5,614,6,2.3642857142857143,0.0,0.0,0.0,0.0,3.0,0.6363636363636364,11.10909090909091,17.457142857142856,3.3714285714285714,17.763636363636362,0.6,2.8,0.42071461366865404,Christian Watson,1999-05-12,76.0,208.0,North Dakota State,3.0,2022.0,GB,34.0,2025-09-01,26.308008213552363,489,492,460,1420.0,952,0.4984709480122324,317,361,485,181,154,50,0.3634538152610442,0.29902912621359223,0.09345794392523364,0.11956521739130435,0.0020325203252032522,0.058823529411764705,78.1496062992126,79.13385826771653,92.91338582677166,81.10236220472441,44.09448818897638,67.51968503937007,78.70078740157481,GB,WR,ACT,WR,4.0,16,0.0,3.5936507936507938,81.26182846297704,0.0,0.2246031746031746,5.063492063492063,84.60952380952381,2.0,True,458.60771646654,460,1.0030358920782825,0.0,0.0,3.775,0.5879931389365352,10.656432246998286,0.0,0.0,0.08518518518518518,0.0,0.0,6.922303906105451,0.0,0.0,13.566031746031745,47.781397593668146,865.9611692829116,177.2679411331952,11.0792463208247,84.85547925662783,2,WR2,,10.169259972266895,0.9099863485578048,60,24,Bench,10.089554903201375
00-0039910,Jayden Daniels,QB,2025,WAS,7,0,6,1,6.364293249955455,1262,188,114,1390,8,3,278,58,2,0,0,0,0,0,0,0,1,1,0,114.28,114.28,58,58,16.325714285714287,8.285714285714286,8.285714285714286,8.285714285714286,0.0,26.857142857142858,0.0,1540,10,1.970344827586207,0.6063829787234043,6.712765957446808,0.0425531914893617,0.015957446808510637,4.793103448275862,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.6101675468175694,Jayden Daniels,2000-12-18,76.0,210.0,LSU; Arizona State,1.0,2024.0,WAS,2.0,2025-09-01,24.70362765229295,469,484,432,1272.06,916,0.49213011542497376,206,328,415,226,156,54,0.5231481481481481,0.32231404958677684,0.11513859275053305,0.0,0.11983471074380166,0.06331877729257641,100.0,100.0,80.48780487804879,81.70731707317073,31.097560975609756,84.14634146341463,82.01219512195121,WAS,QB,ACT,QB,2.0,17,459.62,143.53571428571428,0.0,27.37394957983193,8.443277310924369,0.0,608.8928571428571,1.0,True,716.4481436210848,432,0.6029745541897533,0.6375831117021278,6.982978723404255,5.2532910065237655,0.0,0.0,0.04612699468085106,0.03814713896457766,0.0,21.465526453267472,5.475476839237057,0.0,296.7038551956687,3249.579027355622,754.0348769721076,0.0,0.0,324.1016156399279,19.064800919995758,608.8928571428571,1,QB1,0.98,19.064800919995758,0.0,81,12,Bench,9.532400459997879
00-0033077,Dak Prescott,QB,2025,DAL,17,3,10,3,8.280775574645592,4552,600,404,4809,30,10,177,53,2,0,0,0,0,0,0,0,1,1,0,313.78,313.78,53,53,18.45764705882353,3.1176470588235294,3.1176470588235294,3.1176470588235294,0.0,35.294117647058826,0.0,4729,32,5.9203773584905655,0.6733333333333333,7.586666666666667,0.05,0.016666666666666666,3.339622641509434,0.0,0.0,0.0,0.0,0.0,1.8823529411764706,0.0,0.5513634241539452,Dak Prescott,1993-07-29,74.0,238.0,Mississippi State,9.0,2016.0,DAL,135.0,2025-09-01,32.09308692676249,624,465,607,1689.5,1072,0.5730027548209367,565,445,624,42,20,0,0.06919275123558484,0.043010752688172046,0.0,0.0,0.11397849462365592,0.049440298507462684,64.63414634146342,64.63414634146342,90.2439024390244,68.29268292682927,86.58536585365853,38.41463414634146,72.6219512195122,DAL,QB,ACT,QB,10.0,17,611.52,45.7875,0.0,35.313235294117646,2.6933823529411764,0.0,646.1125000000001,1.0,True,700.7429730073848,607,0.8662234562195219,0.6697056615700683,7.399005965785626,3.7959651669085632,0.0,0.0,0.04874185136897001,0.04106280193236715,0.0,29.260951923076924,1.880163043478261,0.0,402.0410512820513,4441.808256410257,173.80775507982585,0.0,0.0,323.37789171757015,19.02222892456295,646.1125000000001,1,QB1,0.98,19.064800919995758,0.0,81,12,Bench,9.511114462281475
00-0040784,Quinshon Judkins,RB,2025,CLE,14,1,5,4,6.729662075346105,0,0,0,0,0,0,827,230,7,36,26,-15,194,7,171,0,0,0,0,143.8,169.8,256,266,12.12857142857143,19.0,18.285714285714285,16.428571428571427,2.5714285714285716,0.0,1.8571428571428572,998,7,0.6383458646616542,0.0,0.0,0.0,0.0,3.5956521739130434,0.7222222222222222,4.75,6.576923076923077,7.461538461538462,-0.4166666666666667,0.5,0.5,0.4451397582164579,Quinshon Judkins,2003-10-29,72.0,219.0,Ohio State; Mississippi,0.0,2025.0,CLE,36.0,2025-09-01,21.842573579739906,558,421,522,1103.18,943,0.5699693564862104,429,384,398,93,37,160,0.1781609195402299,0.08788598574821853,0.2867383512544803,0.06896551724137931,0.5463182897862233,0.28207847295864263,93.71069182389937,93.71069182389937,84.27672955974843,77.9874213836478,83.9622641509434,58.17610062893082,83.20754716981132,CLE,RB,ACT,RB,1.0,16,0.0,262.85714285714283,39.13965748940422,0.0,16.428571428571427,2.5714285714285716,304.0,1.0,True,548.7163865546219,522,0.9513111195341304,0.0,0.0,3.595652173913044,0.7222222222222222,4.75,0.0,0.030434782608695653,0.0,0.0,8.0,0.0,0.0,0.0,945.1428571428571,28.26753040901416,185.91337307467006,189.3731534307669,11.835822089422932,301.99680034654705,1,RB1,,11.124347726249262,0.7114743631736697,64,24,Bench,9.475282860579814
00-0039337,Malik Nabers,WR,2025,NYG,4,1,1,2,16.119217309369173,0,0,0,0,0,0,0,0,0,35,18,555,52,11,271,2,0,0,0,39.1,57.1,18,35,14.275,8.75,4.5,0.0,8.75,0.0,4.5,271,2,1.6314285714285715,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,7.742857142857143,15.055555555555555,2.888888888888889,15.857142857142858,0.5,2.75,0.0,Malik Nabers,2003-07-28,72.0,195.0,LSU,1.0,2024.0,NYG,6.0,2025-09-01,22.09719370294319,526,511,503,1386.92,1014,0.5072324011571842,326,489,407,177,22,119,0.3518886679920477,0.043052837573385516,0.2262357414448669,0.06958250497017893,0.0,0.03451676528599606,96.45669291338582,89.76377952755905,94.88188976377953,24.015748031496063,91.33858267716536,85.23622047244095,79.86220472440944,NYG,WR,ACT,WR,2.0,16,0.0,2.0,110.791833770254,0.025,0.125,9.71875,157.9,1.0,True,705.9771224853578,503,0.7124876769791254,0.0,0.0,0.15000000000000002,0.5618697478991597,7.49516806722689,0.0,0.0,0.04525547445255475,0.0,0.0,5.0139370027414225,0.0,0.0,0.30000000000000004,62.25057970977822,830.4034145843176,175.40454318465854,10.962783949041158,112.791833770254,1,WR1,,10.169259972266895,0.7935239767742637,62,25,Bench,9.449011858391898
00-0026498,Matthew Stafford,QB,2025,LA,17,7,8,0,6.979441659785757,4707,597,388,5428,46,8,1,29,0,0,0,0,0,0,0,0,2,1,0,350.38,350.38,29,29,20.610588235294117,1.7058823529411764,1.7058823529411764,1.7058823529411764,0.0,35.11764705882353,0.0,4708,46,12.08206896551724,0.6499162479061976,7.884422110552764,0.07705192629815745,0.01340033500837521,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,2.7058823529411766,0.0,0.6613662074994067,Matthew Stafford,1988-02-07,75.0,220.0,Georgia,16.0,2009.0,DET,1.0,2025-09-01,37.56605065023956,598,465,581,1800.18,1046,0.5625587958607714,682,538,716,15,9,1,0.021520803443328552,0.016453382084095063,0.001394700139470014,0.0,0.06236559139784946,0.027724665391969407,36.58536585365854,36.58536585365854,97.5609756097561,84.14634146341463,100.0,97.5609756097561,76.82926829268291,LA,QB,ACT,QB,17.0,17,586.04,28.822499999999998,0.0,34.199240196078435,1.6954411764705881,0.0,610.2095833333334,1.0,True,603.9771004159239,581,0.9619570006874417,0.6473941475203349,7.647262715340906,1.0462889983579637,0.0,0.0,0.059344430833230245,0.0,0.0,34.50208555420847,0.0,0.0,376.3865951939173,4446.019765555797,30.156664655172406,0.0,0.0,318.864799304583,18.75675290026959,610.2095833333334,1,QB1,0.98,19.064800919995758,0.0,81,12,Bench,9.378376450134795
00-0036355,Justin Herbert,QB,2025,LAC,16,5,9,1,7.740838886494582,3727,512,340,4011,26,13,498,83,2,0,0,0,0,0,0,0,1,1,0,286.88,286.88,83,83,17.93,5.1875,5.1875,5.1875,0.0,32.0,0.0,4225,28,3.4563855421686744,0.6640625,7.279296875,0.05078125,0.025390625,6.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.5682744625491031,Justin Herbert,1998-03-10,78.0,237.0,Oregon,5.0,2020.0,LAC,6.0,2025-09-01,27.479808350444902,569,466,544,1411.1200000000001,1010,0.5497584541062802,403,450,600,171,38,0,0.2979094076655052,0.0778688524590164,0.0,0.0,0.1781115879828326,0.08217821782178218,90.2439024390244,90.2439024390244,87.8048780487805,74.39024390243902,97.5609756097561,84.14634146341463,86.46341463414635,LAC,QB,ACT,QB,6.0,17,557.62,78.39375,0.0,31.909502262443436,4.611397058823529,0.015384615384615385,621.1168269230768,1.0,True,738.1918437771378,544,0.7369358041352664,0.6599134555137844,7.3177812695802,5.207357859531773,0.2,2.0,0.04785303101503759,0.030303030303030307,0.0,25.95842882446501,2.375568181818182,0.0,357.9776683294775,3969.6148856215054,408.2243102006689,0.0,0.0,317.7712456562827,18.692426215075454,620.8552884615384,1,QB1,0.98,19.064800919995758,0.0,81,12,Bench,9.346213107537727
00-0035228,Kyler Murray,QB,2025,MIN,5,0,5,0,1.7790671713007356,962,161,110,941,6,3,173,29,1,0,0,0,0,0,0,0,0,1,0,77.78,77.78,29,29,15.556000000000001,5.8,5.8,5.8,0.0,32.2,0.0,1135,7,2.6820689655172414,0.6832298136645962,5.975155279503106,0.037267080745341616,0.018633540372670808,5.9655172413793105,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.8856346637117039,Kyler Murray,1997-08-07,70.0,207.0,Oklahoma; Texas A&M,6.0,2019.0,ARI,1.0,2025-09-01,28.0684462696783,484,410,468,1155.22,878,0.5413870246085011,488,193,487,129,173,162,0.20907617504051865,0.4726775956284153,0.24961479198767333,0.0,0.07923497267759563,0.029501525940996948,92.6829268292683,92.6829268292683,74.39024390243902,86.58536585365853,31.097560975609756,97.5609756097561,80.3048780487805,MIN,QB,ACT,QB,7.0,17,474.32,91.4,0.0,32.347058823529416,5.376470588235295,0.0,641.3000000000001,1.0,True,677.5839815086874,468,0.6906892913229232,0.6792428484550531,6.465604786825793,6.291849529780564,0.0,0.0,0.03774132860342094,0.055674518201284794,0.0,20.75395659902118,5.088650963597431,0.0,373.5156423654338,3555.436072275504,575.0750470219436,0.0,0.0,313.2726797708839,18.427804692404933,641.3000000000001,1,QB1,0.98,19.064800919995758,0.0,81,12,Bench,9.213902346202467
